Vehicle_Number,Phone_Number,Starting_Location,Destination,Frequent_Places,cycle,ambient_temperature,capacity,voltage_measured,current_measured,temperature_measured,current_load,voltage_load,time
9488,8251447729,17,49,17,60,24,1629199,3588583,-2011612,30137415,19990,2683,993578
2802,9406551105,35,1,40,60,24,1629199,3586101,-2009084,30145285,19990,2681,1002937
5615,7423695451,3,14,2,60,24,1629199,3584146,-2012313,30151276,19990,2679,1012265
2484,7621880479,6,44,44,60,24,1629199,3581829,-2009802,30176476,19990,2676,1021687
6197,7780049034,19,43,19,60,24,1629199,3579729,-2012800,30221462,19990,2675,1031061
6877,8209076743,15,15,18,60,24,1629199,3577557,-2010045,30292036,19990,2672,1040406
8883,83578875610,20,20,13,60,24,1629199,3575354,-2011473,30327057,19990,2670,1049781
6069,7150280158,44,24,37,60,24,1629199,3573259,-2009344,30363840,19990,2668,1059156
5037,86338357910,14,2,14,60,24,1629199,3571179,-2009952,30392374,19990,2666,1068562
8175,7578487281,19,33,33,60,24,1629199,3568979,-2012135,30433777,19990,2664,1077906
3334,7469821348,1,45,1,60,24,1629199,3566860,-2009005,30474134,19990,2662,1087265
1886,9505622944,19,43,43,60,24,1629199,3564751,-2011274,30518818,19990,2660,1096656
997,7419219821,19,33,21,60,24,1629199,3562518,-2010440,30535265,19990,2658,1105984
4335,7780645717,34,34,29,60,24,1629199,3560531,-2007930,30535620,19990,2656,1115359
6701,9054166429,25,25,14,60,24,1629199,3558424,-2010522,30629300,19990,2654,1124734
6515,74629773210,39,39,9,60,24,1629199,3556500,-2010281,30674208,19990,2652,1134094
2940,86708473210,8,38,10,60,24,1629199,3554711,-2011608,30709847,19990,2650,1143453
5295,9242358211,25,27,14,60,24,1629199,3552412,-2006846,30767679,19990,2647,1152844
8794,7325734302,14,3,2,60,24,1629199,3550332,-2011657,30795144,19990,2646,1162172
6819,7627650558,4,35,4,60,24,1629199,3548560,-2009814,30847447,19990,2643,1171562
584,9629820055,39,13,7,60,24,1629199,3546418,-2009248,30885401,19990,2642,1180906
9795,9957244505,17,32,15,60,24,1629199,3544402,-2010334,30882793,19990,2640,1190265
9333,7163273897,21,19,42,60,24,1629199,3542535,-2010358,30893399,19990,2636,1199687
2115,8925666307,20,9,7,60,24,1629199,3540515,-2010331,30988799,19990,2634,1209015
7194,7098148061,45,45,1,60,24,1629199,3538721,-2009089,30961634,19990,2633,1218375
8482,99643633810,38,36,10,60,24,1629199,3536705,-2007968,31036786,19990,2631,1227750
2053,9011984627,37,24,5,60,24,1629199,3535058,-2012373,31088899,19990,2629,1237140
3999,7057430768,36,36,31,60,24,1629199,3533017,-2012227,31132348,19990,2627,1246515
9248,8445345412,0,46,23,60,24,1629199,3531083,-2010177,31168406,19990,2626,1255922
241,7529924744,38,38,10,60,24,1629199,3529310,-2010083,31183978,19990,2624,1265250
2938,7136278617,15,32,32,60,24,1629199,3527266,-2011142,31248801,19990,2622,1274594
1726,9625411088,43,43,21,60,24,1629199,3525371,-2010828,31285538,19990,2620,1283953
7432,9436092719,0,23,11,60,24,1629199,3523935,-2011032,31325594,19990,2618,1293328
401,9650710732,21,21,21,60,24,1629199,3521725,-2009269,31352716,19990,2616,1302687
3720,9993761692,1,40,4,60,24,1629199,3520032,-2008668,31383405,19990,2614,1312078
5283,8571243242,15,49,18,60,24,1629199,3518143,-2009617,31379634,19990,2613,1321453
7777,8525030076,2,3,3,60,24,1629199,3516537,-2012017,31304170,19990,2611,1330797
3528,8775570714,28,28,41,60,24,1629199,3514818,-2009835,31477461,19990,2609,1340140
9722,9172192011,13,9,9,60,24,1629199,3512908,-2009152,31553748,19990,2608,1349547
4686,7062334657,43,19,42,60,24,1629199,3511295,-2010331,31565858,19990,2606,1358890
3913,7706087495,7,9,7,60,24,1629199,3509436,-2010489,31609585,19990,2604,1368297
3317,7287291795,36,36,36,60,24,1629199,3507939,-2010120,31527925,19990,2602,1377640
607,8134099283,22,47,22,60,24,1629199,3505948,-2009231,31628879,19990,2601,1387062
6970,9509494084,28,41,29,60,24,1629199,3504282,-2009961,31715481,19990,2599,1396422
6224,7493583206,32,15,18,60,24,1629199,3502715,-2008649,31761369,19990,2598,1405797
4213,8288162369,27,25,27,60,24,1629199,3500839,-2010538,31810433,19990,2596,1415187
4580,9103877948,38,10,36,60,24,1629199,3499366,-2008958,31821340,19990,2594,1424531
7040,7338378088,2,2,14,60,24,1629199,3497847,-2008374,31867264,19990,2592,1433906
7575,8946534261,12,48,48,60,24,1629199,3495939,-2008839,31918790,19990,2591,1443265
4413,8930248557,7,39,39,60,24,1629199,3494292,-2012042,31947738,19990,2589,1452656
4494,9683573056,37,5,6,60,24,1629199,3492669,-2008566,31984074,19990,2587,1462000
2312,8193535535,35,35,4,60,24,1629199,3491044,-2011448,32043714,19990,2586,1471344
1868,8315356169,31,8,36,60,24,1629199,3489460,-2010425,32031345,19990,2584,1480734
3391,8289164947,47,47,48,60,24,1629199,3487830,-2010198,32114889,19992,2582,1490062
1700,8587811369,17,18,17,60,24,1629199,3486347,-2009297,32130156,19990,2581,1499469
7019,7477437172,36,8,8,60,24,1629199,3484862,-2011003,32092320,19990,2580,1508812
8335,9327686106,22,47,12,60,24,1629199,3483326,-2010530,32091362,19990,2578,1518203
2428,8263838037,35,4,45,60,24,1629199,3481627,-2010336,32186256,19990,2576,1527531
2802,8081869767,16,46,46,60,24,1629199,3480203,-2008926,32278290,19990,2575,1536828
8979,8206125984,32,18,32,60,24,1629199,3478782,-2010451,32292950,19990,2573,1546187
8370,8969953524,11,46,16,60,24,1629199,3477139,-2010430,32292998,19990,2572,1555547
8537,8476980962,3,14,14,60,24,1629199,3475860,-2008490,32337459,19990,2570,1564906
1786,7856196342,26,28,41,60,24,1629199,3473988,-2008514,32358524,19990,2569,1574265
7587,82063407410,22,48,47,60,24,1629199,3472710,-2011373,32426516,19990,2568,1583609
4342,8530787317,29,29,29,60,24,1629199,3471280,-2010425,32487701,19990,2566,1592953
5269,7333452058,31,38,10,60,24,1629199,3469758,-2009069,32518782,19990,2564,1602312
2742,9751169872,17,17,18,60,24,1629199,3468390,-2010346,32518554,19990,2563,1611640
3772,80022547710,8,10,38,60,24,1629199,3466625,-2011792,32537390,19990,2562,1621094
8808,7962433082,47,48,12,60,24,1629199,3465478,-2010080,32607505,19990,2560,1630469
8362,8752713727,24,44,6,60,24,1629199,3463918,-2009030,32634438,19990,2559,1639828
2707,7705566064,36,38,36,60,24,1629199,3462607,-2007745,32678673,19990,2558,1649203
5456,7200618613,42,33,43,60,24,1629199,3460871,-2009976,32681958,19990,2556,1658609
5479,7636488212,43,42,42,60,24,1629199,3459847,-2010338,32746236,19990,2554,1668078
5698,8574534571,38,10,10,60,24,1629199,3458361,-2011877,32729143,19990,2553,1677437
9408,9372617943,32,32,17,60,24,1629199,3457073,-2013085,32763179,19990,2552,1686765
4745,8626533629,7,39,39,60,24,1629199,3455603,-2009259,32813509,19990,2550,1696125
4428,9842819071,27,14,25,60,24,1629199,3454154,-2012747,32838649,19990,2549,1705469
533,8522827827,11,46,23,60,24,1629199,3452872,-2009907,32892898,19990,2548,1714875
5622,9640649544,29,34,41,60,24,1629199,3451528,-2012618,32982822,19990,2546,1724265
8478,8591624903,48,12,22,60,24,1629199,3450032,-2007683,32844872,19990,2544,1733625
3133,7357010686,13,39,39,60,24,1629199,3448747,-2010014,32990815,19990,2543,1743000
2177,7181036358,16,16,46,60,24,1629199,3447405,-2008821,33001946,19990,2542,1752359
2375,9409457441,3,3,27,60,24,1629199,3446009,-2009274,33091625,19990,2540,1761765
869,7230079223,24,44,44,60,24,1629199,3444710,-2012397,33069894,19990,2539,1771125
5778,7358571379,11,23,0,60,24,1629199,3443478,-2006982,33129826,19990,2538,1780500
4556,8935937686,0,16,11,60,24,1629199,3442052,-2009534,33174318,19990,2537,1789859
9629,7990250047,6,44,37,60,24,1629199,3440768,-2009356,33211085,19990,2536,1799187
4403,7001628056,16,16,23,60,24,1629199,3439308,-2010256,33242326,19990,2534,1808609
2818,8537839596,9,20,7,60,24,1629199,3438124,-2009446,33273345,19990,2532,1817969
6367,7918450464,19,42,43,60,24,1629199,3436909,-2007445,33374024,19990,2530,1827344
5183,8834850139,3,2,3,60,24,1629199,3435417,-2009140,33355047,19990,2529,1836703
4369,83566529410,15,32,17,60,24,1629199,3433913,-2009782,33401234,19990,2528,1846094
8060,7751583036,43,19,33,60,24,1629199,3432847,-2008682,33418134,19990,2526,1855453
5928,7807062484,2,27,27,60,24,1629199,3431432,-2009705,33466174,19990,2525,1864812
2903,9670321112,36,36,36,60,24,1629199,3430106,-2008983,33473333,19990,2524,1874172
9766,9331012495,8,38,8,60,24,1629199,3428640,-2007782,33460181,19990,2523,1883500
4066,9877939467,21,19,42,60,24,1629199,3427620,-2010628,33522981,19990,2521,1892797
5759,8639764951,40,4,45,60,24,1629199,3426207,-2009607,33595109,19990,2520,1902156
2816,8677381796,28,29,41,60,24,1629199,3424896,-2011989,33635847,19990,2519,1911515
4773,8164010257,0,0,16,60,24,1629199,3423502,-2009736,33689328,19990,2518,1920844
5624,9885766019,1,4,45,60,24,1629199,3422190,-2008392,33714086,19990,2516,1930203
186,97497788610,34,34,26,60,24,1629199,3420916,-2011084,33735467,19990,2515,1939515
3247,9048155323,24,44,44,60,24,1629199,3419500,-2012516,33797338,19990,2514,1948969
5881,8589875561,1,45,1,60,24,1629199,3418083,-2007833,33858444,19990,2512,1958328
6216,7825154624,29,34,29,60,24,1629199,3416996,-2011537,33879770,19990,2511,1967672
5133,8821990847,31,31,36,60,24,1629199,3415548,-2009244,33934048,19990,2510,1977062
3639,8055999122,13,7,7,60,24,1629199,3414297,-2009426,33911622,19990,2508,1986422
4564,9554359116,48,47,22,60,24,1629199,3412984,-2009776,33978860,19990,2507,1995797
5124,8369289171,16,16,11,60,24,1629199,3411475,-2012161,34030935,19990,2506,2005172
6796,7937690104,15,49,18,60,24,1629199,3410083,-2010730,34079965,19990,2504,2014562
2451,8298326115,15,18,49,60,24,1629199,3408890,-2010115,34102227,19990,2502,2023922
1860,8241513873,30,12,12,60,24,1629199,3407381,-2009575,34164144,19990,2502,2033281
758,8062574889,1,1,4,60,24,1629199,3405776,-2010720,34170182,19990,2500,2042703
8585,9364367933,33,42,42,60,24,1629199,3404616,-2009737,34153640,19990,2498,2052062
4421,95912109110,10,38,8,60,24,1629199,3403058,-2013575,34285521,19990,2497,2061406
9152,8535498366,47,48,30,60,24,1629199,3401686,-2009673,34329459,19990,2496,2070764
1013,8629010474,20,7,7,60,24,1629199,3400221,-2010429,34359506,19990,2494,2080156
4943,7893170818,25,27,25,60,24,1629199,3398975,-2010149,34376048,19990,2493,2089531
4927,7715928806,30,30,47,60,24,1629199,3397452,-2008579,34438213,19990,2492,2098875
3881,9556328984,24,5,44,60,24,1629199,3396169,-2010804,34437121,19990,2490,2108250
7911,7954220026,11,0,23,60,24,1629199,3394634,-2011529,34476457,19990,2488,2117578
1477,93367703210,6,44,24,60,24,1629199,3393161,-2011009,34467555,19990,2487,2126922
2489,9874671974,4,40,45,60,24,1629199,3391360,-2006603,34544301,19990,2486,2136281
8711,8435839988,5,37,5,60,24,1629199,3390075,-2009851,34589423,19990,2484,2145687
4399,9938341316,24,44,6,60,24,1629199,3388418,-2011583,34628153,19990,2483,2155031
923,8952016867,36,31,10,60,24,1629199,3387002,-2011497,34738782,19990,2481,2164344
203,8861773005,2,3,3,60,24,1629199,3385480,-2011512,34705659,19990,2480,2173672
5338,8063857879,44,37,24,60,24,1629199,3383787,-2009077,34684104,19990,2478,2183000
4843,7921613967,48,47,30,60,24,1629199,3382002,-2008149,34711613,19990,2476,2192328
599,9251746402,14,3,14,60,24,1629199,3380422,-2008813,34772133,19990,2475,2201703
7727,9563598152,43,33,19,60,24,1629199,3378702,-2011486,34832737,19990,2473,2211062
6885,9749721102,3,27,25,60,24,1629199,3377117,-2011229,34866769,19990,2471,2220390
7407,7199075873,7,20,39,60,24,1629199,3375696,-2008218,34932717,19990,2470,2229703
3743,7497317674,48,48,30,60,24,1629199,3373720,-2011657,34961744,19990,2468,2239031
1226,8466077877,31,31,10,60,24,1629199,3372003,-2011357,34997290,19990,2466,2248390
4122,9917052301,39,20,20,60,24,1629199,3370012,-2009651,35056641,19990,2464,2257750
8147,9423796392,3,3,14,60,24,1629199,3368409,-2010686,35076760,19990,2463,2267125
9458,8579635612,24,44,6,60,24,1629199,3366600,-2012424,35174732,19990,2461,2276469
1253,8603082269,2,14,2,60,24,1629199,3364728,-2012010,35128417,19990,2459,2285844
673,9491974279,41,26,28,60,24,1629199,3362875,-2009590,35179455,19990,2457,2295203
3360,7915055641,47,47,22,60,24,1629199,3360941,-2007717,35277974,19990,2455,2304515
6786,7033433711,25,25,25,60,24,1629199,3359050,-2006374,35326423,19990,2453,2313875
9695,8485876783,10,38,36,60,24,1629199,3356924,-2011338,35324308,19990,2451,2323312
8526,9029576983,0,11,11,60,24,1629199,3354959,-2011965,35395394,19990,2449,2332672
40,9085665521,20,9,7,60,24,1629199,3353064,-2010192,35407201,19990,2447,2342062
5853,9896462206,27,3,25,60,24,1629199,3350955,-2010139,35410652,19990,2445,2351422
5967,9720680305,24,44,24,60,24,1629199,3349092,-2007387,35522193,19990,2443,2360750
775,8897036439,24,6,44,60,24,1629199,3346801,-2009570,35539058,19990,2441,2370094
336,7508227701,29,29,28,60,24,1629199,3344538,-2011529,35570311,19990,2438,2379531
7045,9781036649,48,12,30,60,24,1629199,3342293,-2009846,35603692,19990,2436,2388890
5924,8413061455,17,18,15,60,24,1629199,3339990,-2012831,35683980,19992,2434,2398281
2882,7469183989,49,18,49,60,24,1629199,3337619,-2010502,35681437,19990,2432,2407578
5469,8059956779,48,48,30,60,24,1629199,3335425,-2012139,35710514,19990,2429,2416906
4932,8840269803,11,0,16,60,24,1629199,3332932,-2009051,35795133,19990,2426,2426265
9592,7285117383,43,33,42,60,24,1629199,3330131,-2008436,35847434,19990,2424,2435656
304,7637643637,32,18,15,60,24,1629199,3327615,-2014630,35907346,19990,2421,2445109
4919,7643837318,40,4,40,60,24,1629199,3324680,-2009603,35836390,19990,2419,2454469
9596,7632661365,44,44,44,60,24,1629199,3322115,-2007816,35972142,19990,2416,2463844
9034,9075079076,10,31,8,60,24,1629199,3319277,-2010815,36024154,19990,2413,2473234
1585,7456095068,4,4,45,60,24,1629199,3316350,-2009062,36067122,19990,2410,2482594
9662,8141618647,5,5,5,60,24,1629199,3313342,-2011861,36056618,19990,2407,2491984
9999,8944856611,3,3,2,60,24,1629199,3310321,-2011397,36124917,19990,2404,2501328
682,9828365678,21,19,43,60,24,1629199,3307255,-2010769,36197358,19990,2401,2510719
6199,7233261784,5,24,6,60,24,1629199,3303660,-2009873,36219041,19990,2398,2520078
3405,8540233151,31,31,10,60,24,1629199,3300274,-2010411,36287265,19990,2394,2529422
6610,7175492412,22,22,47,60,24,1629199,3296894,-2009975,36267479,19990,2391,2538797
8989,7026042548,22,22,48,60,24,1629199,3293129,-2012666,36321224,19990,2388,2548172
252,9901898888,25,27,2,60,24,1629199,3289355,-2008689,36383818,19990,2384,2557531
8665,7682045759,49,17,32,60,24,1629199,3285479,-2011076,36419610,19990,2380,2566875
4286,8799925039,4,40,40,60,24,1629199,3281486,-2011988,36483524,19990,2376,2576234
4626,8782457508,35,35,4,60,24,1629199,3277196,-2009289,36584647,19990,2371,2585547
9930,8077265416,7,39,13,60,24,1629199,3272637,-2009658,36593858,19990,2367,2594859
9136,7723045763,14,14,25,60,24,1629199,3267866,-2013029,36659244,19992,2363,2604203
6219,9634496538,48,47,22,60,24,1629199,3263277,-2008051,36701801,19990,2358,2613562
405,8225198095,23,23,23,60,24,1629199,3258187,-2011742,36778589,19990,2353,2622969
5529,7872911016,37,44,37,60,24,1629199,3252782,-2015327,36756225,19990,2348,2632328
6297,9289941177,31,10,31,60,24,1629199,3247552,-2010361,36924848,19990,2342,2641703
757,7201946435,32,18,17,60,24,1629199,3241776,-2009601,36851922,19990,2337,2651062
1059,9645265073,24,5,24,60,24,1629199,3235523,-2010118,36959951,19990,2331,2660406
6403,8303679725,11,0,0,60,24,1629199,3228917,-2012034,36985147,19990,2325,2669734
1401,7778544249,43,19,42,60,24,1629199,3222562,-2009316,37125911,19990,2319,2679109
4666,7527376135,12,30,48,60,24,1629199,3215498,-2010051,37163786,19990,2311,2688500
4745,7116614248,18,15,49,60,24,1629199,3208049,-2010768,37203352,19990,2304,2697875
8363,9909786239,44,24,44,60,24,1629199,3200268,-2009557,37272081,19990,2297,2707234
8386,83421774310,3,27,14,60,24,1629199,3191827,-2010762,37310301,19990,2289,2716594
1834,72769876010,1,45,1,60,24,1629199,3183039,-2010124,37362203,19990,2280,2725953
3128,7094979604,37,6,24,60,24,1629199,3173696,-2010066,37378344,19990,2271,2735359
655,7045396478,43,43,21,60,24,1629199,3164103,-2012277,37479136,19990,2261,2744703
5063,93553931510,29,41,29,60,24,1629199,3153642,-2012285,37510288,19990,2251,2754140
8744,8179089262,24,37,24,60,24,1629199,3142574,-2012970,37608971,19990,2241,2763453
6446,79722800210,42,33,21,60,24,1629199,3130917,-2011637,37707395,19990,2229,2772828
9859,8046062261,1,35,4,60,24,1629199,3118787,-2009246,37674749,19990,2217,2782219
4132,7482036541,7,20,20,60,24,1629199,3105081,-2011147,37825718,19990,2204,2791594
5668,9071885986,15,32,49,60,24,1629199,3090869,-2010945,37851652,19990,2190,2801000
5375,7622429204,16,23,0,60,24,1629199,3075355,-2009890,37934066,19990,2175,2810422
9499,8271349022,36,36,31,60,24,1629199,3058910,-2012314,38034911,19990,2159,2819797
3113,9914114311,46,46,46,60,24,1629199,3041347,-2010679,38059974,19990,2142,2829125
6460,7679329689,47,48,22,60,24,1629199,3022308,-2008104,38216317,19990,2123,2838422
2856,7688428098,8,10,36,60,24,1629199,3001442,-2010681,38215875,19990,2104,2847734
5237,9421115926,33,42,19,60,24,1629199,2978255,-2010046,38302633,19990,2081,2857109
1595,8940537906,2,14,14,60,24,1629199,2953183,-2012522,38311294,19990,2058,2866484
4046,74573160910,36,10,38,60,24,1629199,2925019,-2009023,38493545,19990,2031,2875844
2526,7728190436,18,49,32,60,24,1629199,2894458,-2008124,38616746,19990,2001,2885234
8494,7890049705,21,33,33,60,24,1629199,2860096,-2013063,38720367,19990,1970,2894609
8907,9460554796,10,8,31,60,24,1629199,2821764,-2010233,38715946,19990,1933,2904000
3736,8264765579,18,18,32,60,24,1629199,2777772,-2009775,38895447,19990,1891,2913359
1908,8394623324,5,44,24,60,24,1629199,2723909,-2008815,38963508,19990,1843,2922734
6072,9497470201,7,13,9,60,24,1629199,2655306,-2011088,39080047,19990,1782,2932094
3919,7126985673,14,3,14,60,24,1629199,2562800,-2007802,39223800,19990,1704,2941437
1810,7587251683,15,18,15,60,24,1629199,2432427,-2010542,39255121,19990,1593,2950828
6787,9853097353,34,34,41,60,24,1629199,2855549,-1646,39352653,5,1,2960312
7524,7108485474,16,23,46,60,24,1629199,2934559,-2277,39314965,5,0,2969781
6595,9253132106,14,2,2,60,24,1629199,2989071,-4154,39186704,5,0,2979328
9969,9092174635,40,4,1,60,24,1629199,3033404,-3953,39021174,5,0,2988828
4138,7052960784,49,15,15,60,24,1629199,3070896,-1993,38983236,5,0,2998312
4873,7663416303,31,38,10,60,24,1629199,3103573,-1673,38938147,5,0,3007781
3533,8782195702,31,10,36,60,24,1629199,3131712,-3847,38785623,5,0,3017312
2741,9577912542,10,10,8,60,24,1629199,3156547,-1301,38645563,5,0,3026859
6429,8396412604,28,28,26,60,24,1629199,3177889,-1881,38500846,5,0,3036406
557,7272178852,1,1,4,60,24,1629199,3196479,-3278,38370255,5,0,3045906
5990,7016317531,44,24,5,60,24,1629199,3213497,-1299,38150211,8,0,3055562
8145,8774975226,10,31,31,60,24,1629199,3228818,-3198,38087910,5,0,3065234
9592,9345648555,13,20,20,60,24,1629199,3242570,969,37880775,5,0,3074859
637,8510229153,8,31,8,60,24,1629199,3255041,-2143,37754854,5,0,3084500
9486,80241636110,13,20,13,60,24,1629199,3266638,-1122,37625978,5,0,3094094
9328,7777752441,17,17,15,60,24,1629199,3277486,-3158,37461375,5,0,3103812
7160,9152439449,19,19,21,60,24,1629199,3287514,-2303,37365452,5,0,3113437
