Vehicle_Number,Phone_Number,Starting_Location,Destination,Frequent_Places,cycle,ambient_temperature,capacity,voltage_measured,current_measured,temperature_measured,current_load,voltage_load,time
3889,9904065653,35,35,4,18,24,1753630,3872972,-2007503,25382477,19986,2955,196234
1813,8522912038,29,28,26,18,24,1753630,3868842,-2010813,25462999,19984,2951,206609
7034,8705518326,22,47,22,18,24,1753630,3864734,-2009906,25557538,19984,2948,216906
1411,8908327571,46,23,46,18,24,1753630,3861251,-2008219,25638985,19984,2944,227156
8338,91604851110,8,10,31,18,24,1753630,3857238,-2007585,25726691,19986,2942,237469
8343,7851475151,29,29,26,18,24,1753630,3853696,-2010670,25817052,19984,2939,247765
5632,9268080307,36,8,31,18,24,1753630,3850054,-2005847,25908229,19986,2935,258077
2831,8322736228,43,19,33,18,24,1753630,3846593,-2006172,25996602,19986,2932,268437
2731,7908384822,33,19,42,18,24,1753630,3843186,-2006690,26068331,19984,2929,278812
3606,8601534167,7,9,9,18,24,1753630,3839967,-2008345,26163327,19984,2926,289140
8475,8859891391,13,7,13,18,24,1753630,3836591,-2008312,26248755,19986,2923,299531
1273,8847415841,13,7,13,18,24,1753630,3833270,-2006462,26332016,19986,2921,309844
1886,8486553448,25,25,2,18,24,1753630,3830111,-2006225,26405014,19986,2918,320140
3072,7324456978,40,4,4,18,24,1753630,3827180,-2006738,26496891,19984,2915,330484
991,74699648210,13,9,9,18,24,1753630,3824063,-2008401,26568922,19986,2913,340797
840,7173018487,18,18,17,18,24,1753630,3821380,-2008695,26631222,19986,2910,351172
8687,9922863365,45,1,40,18,24,1753630,3818321,-2005214,26703862,19984,2907,361484
3394,7849788808,29,41,41,18,24,1753630,3815549,-2011497,26804145,19986,2905,371844
7067,7682417799,10,10,31,18,24,1753630,3812550,-2008615,26887287,19986,2902,382140
2761,8435242761,14,25,2,18,24,1753630,3809759,-2006817,26965934,19986,2899,392422
5878,9276567435,2,14,3,18,24,1753630,3806995,-2007529,27055450,19986,2897,402734
84,7385674185,27,3,2,18,24,1753630,3804113,-2010415,27135054,19986,2894,413031
7821,7494853888,15,17,32,18,24,1753630,3801150,-2009118,27208018,19986,2891,423375
255,7095650052,9,20,39,18,24,1753630,3798451,-2004692,27276185,19986,2889,433656
8693,8845895229,20,20,13,18,24,1753630,3795354,-2008413,27351418,19986,2886,443953
6211,8746232873,16,11,46,18,24,1753630,3792445,-2008067,27425450,19986,2883,454234
5332,8950625517,28,29,29,18,24,1753630,3789641,-2007577,27492898,19986,2880,464547
9557,8251564241,15,32,49,18,24,1753630,3786576,-2007043,27575588,19986,2878,474859
3709,9669427874,21,21,19,18,24,1753630,3783921,-2006318,27647523,19986,2875,485125
8110,8359113267,4,45,45,18,24,1753630,3780931,-2008752,27713362,19986,2872,495422
6583,7847383828,19,19,43,18,24,1753630,3777739,-2005299,27779113,19986,2869,505797
5341,7491085715,26,28,26,18,24,1753630,3774993,-2006605,27846023,19986,2866,516140
4052,7174915243,9,20,9,18,24,1753630,3772104,-2009336,27915402,19986,2863,526437
4276,7402435484,8,38,36,18,24,1753630,3768893,-2007594,27969110,19986,2861,536734
2541,9950835246,41,28,41,18,24,1753630,3766202,-2006835,28046988,19986,2858,546969
9979,8357952319,37,24,5,18,24,1753630,3763168,-2004049,28107213,19986,2855,557281
9039,8334781758,28,28,41,18,24,1753630,3760287,-2010244,28162267,19984,2852,567656
1742,7207770942,29,29,26,18,24,1753630,3757584,-2008113,28210237,19986,2849,578000
4831,74798732410,5,24,6,18,24,1753630,3754675,-2007206,28272771,19986,2847,588297
9729,9478939841,48,47,22,18,24,1753630,3751876,-2008082,28319704,19986,2844,598640
3107,80128234510,36,31,10,18,24,1753630,3749094,-2008484,28363816,19986,2841,608969
6381,7821876533,28,26,26,18,24,1753630,3746285,-2008500,28405235,19986,2839,619359
7626,7636755911,1,1,35,18,24,1753630,3743638,-2006513,28446588,19986,2835,629640
738,9566750869,11,11,16,18,24,1753630,3740842,-2010400,28485262,19986,2833,639953
6819,8782648493,44,44,44,18,24,1753630,3738097,-2006632,28524946,19986,2831,650250
8097,9572494878,3,3,14,18,24,1753630,3735736,-2010305,28569475,19986,2829,660547
9088,7176792628,12,30,47,18,24,1753630,3732991,-2008910,28598779,19986,2826,670922
9177,9371343362,18,18,49,18,24,1753630,3730544,-2006339,28611108,19986,2823,681250
9269,7332943559,0,16,11,18,24,1753630,3728228,-2008359,28643939,19986,2821,691578
6612,9004858685,11,46,0,18,24,1753630,3725326,-2007433,28675346,19986,2819,701890
6547,9073849599,17,15,18,18,24,1753630,3722920,-2006667,28703702,19986,2817,712297
2696,8200912789,15,18,32,18,24,1753630,3720531,-2004491,28715098,19986,2814,722562
9831,9343711105,21,21,19,18,24,1753630,3717942,-2006824,28733055,19986,2811,732890
1691,8063674688,7,20,20,18,24,1753630,3715517,-2005120,28771249,19986,2809,743312
89,9516614189,13,20,20,18,24,1753630,3712948,-2008573,28785244,19986,2807,753656
5233,8069050082,1,35,4,18,24,1753630,3710391,-2007841,28807650,19986,2805,763984
8279,9102697502,11,16,16,18,24,1753630,3708146,-2007850,28831707,19986,2803,774297
8660,8723794896,11,11,23,18,24,1753630,3705663,-2006790,28857393,19986,2800,784594
1117,8962684606,1,4,40,18,24,1753630,3703319,-2007354,28859491,19986,2797,794906
944,82883134210,35,4,45,18,24,1753630,3700867,-2007172,28876704,19986,2795,805234
4975,8638346523,19,42,42,18,24,1753630,3698359,-2009004,28898262,19984,2793,815515
9173,7747937079,0,23,23,18,24,1753630,3696222,-2008543,28904929,19986,2791,825797
3378,9529612748,48,47,30,18,24,1753630,3693581,-2008469,28939961,19986,2789,836094
3912,8646220338,25,3,2,18,24,1753630,3691373,-2006330,28948729,19986,2787,846390
5912,8944832505,23,0,11,18,24,1753630,3688954,-2008094,28972783,19986,2784,856734
8913,7312993369,41,26,26,18,24,1753630,3686525,-2006922,28995815,19986,2782,867031
1469,9926894212,30,47,47,18,24,1753630,3684335,-2006692,29021508,19986,2779,877437
8339,7471310738,30,48,48,18,24,1753630,3681935,-2006196,29041510,19986,2777,887734
5759,8868048303,12,48,12,18,24,1753630,3679624,-2006300,29060174,19986,2775,897984
4254,9640613324,29,28,41,18,24,1753630,3677169,-2009270,29094060,19986,2773,908297
896,9683188717,41,41,28,18,24,1753630,3674895,-2007927,29116891,19986,2770,918625
8271,8673410443,11,0,46,18,24,1753630,3672645,-2009383,29138639,19986,2768,928937
4210,7759140234,9,7,39,18,24,1753630,3670149,-2008881,29180503,19986,2766,939328
2537,9734743601,33,21,42,18,24,1753630,3667730,-2010455,29204584,19986,2763,949625
4974,9820265302,37,6,37,18,24,1753630,3665361,-2005973,29222321,19986,2761,959953
7865,8102120393,30,22,12,18,24,1753630,3662947,-2008360,29245777,19986,2759,970344
1953,86374736710,34,41,29,18,24,1753630,3660959,-2007617,29265649,19986,2757,980672
7983,8692835582,41,41,29,18,24,1753630,3658779,-2009288,29296403,19986,2754,991000
6600,9866478764,24,37,37,18,24,1753630,3656577,-2009001,29319747,19986,2752,1001359
8188,77035853410,47,22,12,18,24,1753630,3654203,-2007060,29358634,19986,2750,1011672
6666,8278331741,3,27,3,18,24,1753630,3652034,-2011072,29374496,19986,2747,1022000
8100,8387868203,24,37,24,18,24,1753630,3649618,-2007720,29409103,19986,2745,1032311
5121,7416021088,10,8,38,18,24,1753630,3647670,-2008305,29440662,19986,2743,1042656
1830,7175765321,30,22,22,18,24,1753630,3645281,-2006929,29484805,19986,2741,1053031
4753,9645256802,13,39,39,18,24,1753630,3643089,-2008582,29509760,19986,2739,1063359
4886,9079747691,6,5,6,18,24,1753630,3640824,-2008294,29531482,19986,2737,1073672
6653,7750788838,46,16,46,18,24,1753630,3638497,-2007577,29570621,19986,2734,1083969
5837,8259412199,20,13,13,18,24,1753630,3636497,-2009045,29596548,19986,2732,1094297
9733,9924575012,0,0,46,18,24,1753630,3634199,-2009466,29629658,19986,2731,1104687
2464,8832679848,17,49,17,18,24,1753630,3632007,-2006796,29671676,19986,2728,1115015
7573,7993643256,6,44,37,18,24,1753630,3629947,-2006871,29697467,19986,2727,1125344
6688,7981545643,36,38,36,18,24,1753630,3627835,-2008744,29728858,19986,2724,1135640
5734,8230472036,36,36,36,18,24,1753630,3625649,-2007848,29763174,19986,2721,1145953
5621,9603541765,2,27,27,18,24,1753630,3623707,-2007055,29776494,19986,2720,1156265
4511,9535765655,28,41,41,18,24,1753630,3621368,-2007127,29830317,19986,2718,1166547
2548,8588312913,30,22,47,18,24,1753630,3619663,-2007330,29842225,19986,2716,1176906
4558,9280333329,36,31,38,18,24,1753630,3617433,-2005483,29891032,19986,2713,1187203
942,9573268417,0,16,23,18,24,1753630,3615379,-2009922,29910070,19986,2711,1197500
5363,9325242197,21,43,21,18,24,1753630,3613375,-2005361,29951690,19986,2709,1207859
2411,97539789310,3,27,3,18,24,1753630,3611212,-2007832,29982846,19986,2707,1218140
1336,97674676210,44,5,5,18,24,1753630,3609181,-2008676,30005742,19986,2705,1228453
5364,8407474265,4,35,4,18,24,1753630,3607187,-2008591,30041519,19986,2703,1238765
7906,9777750411,20,9,13,18,24,1753630,3605159,-2005604,30069085,19986,2701,1249172
6196,7607840699,49,18,17,18,24,1753630,3603075,-2006166,30095570,19986,2699,1259484
1895,8356617924,44,44,6,18,24,1753630,3601111,-2007304,30126109,19986,2697,1269828
3419,9663861752,27,3,3,18,24,1753630,3599134,-2008208,30160949,19986,2695,1280109
5682,8471988573,27,27,25,18,24,1753630,3597321,-2009205,30193462,19986,2693,1290437
3543,8005437067,40,35,45,18,24,1753630,3595327,-2005907,30218621,19986,2692,1300781
9896,9998879954,48,47,22,18,24,1753630,3593196,-2007090,30244460,19986,2690,1311156
7689,77523312910,0,0,0,18,24,1753630,3591430,-2006839,30276425,19986,2689,1321453
5352,8518465285,44,44,37,18,24,1753630,3589372,-2009360,30315000,19986,2686,1331844
3256,98900969610,5,37,24,18,24,1753630,3587570,-2009440,30356225,19986,2685,1342187
6983,9104151759,2,3,14,18,24,1753630,3585609,-2006746,30386766,19986,2683,1352500
8955,9254031195,26,26,41,18,24,1753630,3583926,-2007319,30408732,19986,2680,1362797
8433,91352869310,28,29,28,18,24,1753630,3581967,-2008314,30442858,19986,2679,1373219
4818,79572997310,38,36,38,18,24,1753630,3579995,-2009695,30473492,19986,2677,1383500
9246,8832137669,30,22,47,18,24,1753630,3578336,-2010419,30513127,19986,2675,1393765
9541,8120195291,10,36,31,18,24,1753630,3576415,-2007946,30538629,19986,2673,1404109
1636,9329660676,24,6,5,18,24,1753630,3574832,-2008843,30569356,19986,2671,1414422
3799,9888696588,18,49,32,18,24,1753630,3572787,-2007701,30599201,19986,2670,1424844
6006,7045916262,37,24,44,18,24,1753630,3570980,-2005054,30621570,19986,2668,1435156
5927,8898574511,44,6,6,18,24,1753630,3569512,-2010539,30658285,19986,2667,1445531
3193,8098086219,23,23,0,18,24,1753630,3567492,-2007190,30690197,19986,2665,1455844
300,7574374086,10,10,36,18,24,1753630,3565812,-2006793,30700742,19986,2663,1466156
1060,8622590089,47,30,30,18,24,1753630,3563940,-2007085,30744639,19986,2661,1476500
4060,8592666862,26,26,41,18,24,1753630,3562432,-2008707,30768274,19986,2660,1486797
8755,8881288974,32,15,32,18,24,1753630,3560719,-2010210,30798509,19986,2658,1497187
39,8226454443,6,24,37,18,24,1753630,3559156,-2005334,30820068,19986,2656,1507531
8450,84287990110,35,1,40,18,24,1753630,3557100,-2004530,30847965,19986,2655,1517859
8580,8495937766,41,26,34,18,24,1753630,3555465,-2010590,30880261,19986,2653,1528234
9279,9281769315,31,8,38,18,24,1753630,3553900,-2005871,30905494,19986,2652,1538531
1369,7846885938,11,16,16,18,24,1753630,3552071,-2005737,30932148,19986,2650,1548828
3817,9444761504,9,20,20,18,24,1753630,3550729,-2010644,30964511,19986,2648,1559125
5472,7505373589,8,38,8,18,24,1753630,3548979,-2010057,30985861,19986,2647,1569437
96,7001292177,1,40,35,18,24,1753630,3547302,-2009205,31015476,19986,2645,1579750
8688,7826583576,19,33,43,18,24,1753630,3545659,-2007767,31056574,19986,2644,1590062
9622,9303210423,41,29,28,18,24,1753630,3544238,-2007424,31078939,19986,2642,1600437
5439,8286214757,14,3,3,18,24,1753630,3542552,-2006161,31096300,19986,2640,1610750
8484,9868127502,7,39,7,18,24,1753630,3541175,-2008007,31126672,19986,2639,1621078
3505,7361051092,12,48,48,18,24,1753630,3539309,-2006941,31153983,19986,2637,1631469
4693,8691490457,48,48,12,18,24,1753630,3537885,-2007612,31177507,19986,2636,1641828
5369,9793994957,29,28,26,18,24,1753630,3536128,-2007233,31200555,19986,2634,1652234
1890,7022915331,39,13,13,18,24,1753630,3534643,-2005052,31234911,19986,2633,1662547
3475,99414832910,8,8,10,18,24,1753630,3533457,-2007187,31261066,19986,2631,1672906
1245,91621912710,38,8,10,18,24,1753630,3531782,-2008414,31297970,19986,2630,1683297
7679,9685027376,43,19,33,18,24,1753630,3530456,-2006679,31322603,19986,2628,1693609
8601,8588188987,42,33,42,18,24,1753630,3528846,-2007659,31354224,19986,2627,1704000
6783,7169088787,41,26,28,18,24,1753630,3527434,-2009070,31369609,19986,2625,1714328
3731,7958784248,46,16,23,18,24,1753630,3525844,-2006898,31399125,19986,2624,1724687
7852,85434667410,19,42,19,18,24,1753630,3524261,-2010843,31425922,19986,2623,1735078
8296,85321504210,7,20,7,18,24,1753630,3522932,-2009712,31448359,19986,2621,1745422
3536,7632267526,8,10,38,18,24,1753630,3521416,-2006436,31474227,19986,2620,1755703
7162,8087398659,37,37,37,18,24,1753630,3520324,-2008844,31490449,19986,2618,1766031
4480,8211134064,25,2,14,18,24,1753630,3518897,-2007414,31524345,19986,2617,1776390
6812,8203614411,47,12,12,18,24,1753630,3517440,-2007271,31550888,19986,2616,1786719
6501,8953086014,46,23,46,18,24,1753630,3515874,-2009077,31580886,19986,2614,1797031
6336,7000831641,17,32,17,18,24,1753630,3514585,-2007700,31612707,19986,2613,1807359
4610,9481439729,9,7,9,18,24,1753630,3513318,-2008304,31638628,19986,2612,1817672
1987,7462355197,9,9,13,18,24,1753630,3511951,-2011690,31662346,19986,2610,1828031
9581,8413360118,38,10,31,18,24,1753630,3510592,-2006639,31694665,19986,2610,1838375
9675,95677634910,47,48,48,18,24,1753630,3509321,-2008220,31710221,19986,2608,1848765
5937,8605820319,21,33,42,18,24,1753630,3508028,-2005918,31725626,19986,2607,1859062
4233,7359897523,24,24,24,18,24,1753630,3506781,-2010127,31768304,19986,2606,1869359
4472,97828713610,32,18,18,18,24,1753630,3505435,-2006649,31782345,19986,2604,1879672
9006,8340518757,17,15,17,18,24,1753630,3504141,-2008303,31820975,19986,2603,1889969
3413,8644139029,34,41,34,18,24,1753630,3503057,-2008026,31825858,19986,2602,1900406
9288,9461868514,19,21,19,18,24,1753630,3501556,-2006263,31866290,19986,2600,1910719
6232,8742147852,45,4,40,18,24,1753630,3500385,-2008004,31894780,19986,2599,1921062
416,8520243002,12,47,48,18,24,1753630,3498947,-2007222,31912065,19986,2598,1931453
8169,7604951884,15,18,32,18,24,1753630,3497783,-2006106,31931442,19986,2597,1941781
5994,8713087118,17,32,32,18,24,1753630,3496756,-2009483,31974959,19986,2596,1952203
8600,7211657069,5,37,5,18,24,1753630,3495571,-2007597,31993973,19986,2594,1962531
1747,9008049322,42,43,43,18,24,1753630,3494278,-2007258,32022613,19986,2593,1972859
6573,9664093493,12,48,48,18,24,1753630,3492999,-2007571,32044121,19986,2592,1983234
2903,7606954347,45,45,45,18,24,1753630,3491985,-2004996,32082447,19986,2591,1993547
3757,82747513810,8,8,36,18,24,1753630,3490697,-2007285,32105266,19986,2590,2003844
5482,99600681010,23,11,11,18,24,1753630,3489508,-2008772,32131940,19986,2588,2014172
7196,7631266661,38,10,8,18,24,1753630,3488324,-2006671,32149199,19986,2588,2024578
9897,9660192907,10,10,31,18,24,1753630,3487277,-2008891,32176275,19986,2586,2034906
2079,7243645395,46,16,46,18,24,1753630,3486121,-2007847,32201918,19986,2585,2045219
2899,7814553476,35,40,1,18,24,1753630,3484756,-2007712,32232657,19986,2584,2055656
8705,9894281233,20,9,13,18,24,1753630,3483575,-2007796,32258632,19986,2583,2065969
4537,90661118610,43,42,42,18,24,1753630,3482557,-2008687,32286612,19986,2582,2076328
522,8262496232,34,41,28,18,24,1753630,3481681,-2010033,32300619,19986,2581,2086672
4828,8673896082,4,4,35,18,24,1753630,3480198,-2010043,32340369,19986,2580,2097109
6989,8934837352,40,1,45,18,24,1753630,3479139,-2007281,32359791,19986,2578,2107437
6565,9179893217,0,23,23,18,24,1753630,3478161,-2007634,32391179,19986,2578,2117750
5015,9008854231,11,0,46,18,24,1753630,3476774,-2007154,32419973,19986,2576,2128015
4798,9642524844,7,20,9,18,24,1753630,3475673,-2007309,32435556,19986,2575,2138406
2389,8819399938,28,26,41,18,24,1753630,3474763,-2008442,32482269,19986,2574,2148734
3539,8709161929,27,25,27,18,24,1753630,3473334,-2008756,32501921,19986,2572,2159078
7533,9665427969,17,32,18,18,24,1753630,3472406,-2007099,32533029,19986,2572,2169453
6326,9126666013,21,33,42,18,24,1753630,3471434,-2006252,32564863,19986,2570,2179781
1690,8138957683,26,34,41,18,24,1753630,3469908,-2009218,32603671,19986,2570,2190109
7844,8801192506,38,31,10,18,24,1753630,3468727,-2007881,32626641,19986,2568,2200437
4378,9935673698,48,12,22,18,24,1753630,3467722,-2006964,32663092,19986,2567,2210812
3349,95942710010,17,15,17,18,24,1753630,3466592,-2008963,32690897,19986,2566,2221109
6787,7794796674,47,47,12,18,24,1753630,3465378,-2006791,32726590,19986,2564,2231406
7149,78403994510,48,30,47,18,24,1753630,3464130,-2008682,32750479,19986,2564,2241656
5115,9420945404,48,12,30,18,24,1753630,3463186,-2007387,32774421,19986,2562,2251984
1923,7209114579,13,13,39,18,24,1753630,3461691,-2009628,32803935,19986,2561,2262250
6341,8828959263,8,8,8,18,24,1753630,3460650,-2007740,32827032,19986,2560,2272562
8858,8712562612,11,46,23,18,24,1753630,3459280,-2008106,32855741,19986,2559,2282922
9243,9194757813,37,44,37,18,24,1753630,3458106,-2008923,32887851,19986,2558,2293312
7550,9927922415,2,25,3,18,24,1753630,3457039,-2009043,32932123,19986,2556,2303609
819,7234691123,10,36,31,18,24,1753630,3455807,-2010212,32938290,19986,2555,2313937
210,7913518139,12,47,48,18,24,1753630,3454558,-2007629,32989392,19986,2554,2324265
9391,8128685753,22,22,48,18,24,1753630,3453069,-2009061,33026260,19986,2553,2334578
4599,9617851473,8,38,31,18,24,1753630,3452107,-2005984,33053825,19986,2552,2344937
8989,8051621587,47,48,47,18,24,1753630,3450684,-2010736,33100049,19986,2550,2355297
464,8309323705,28,29,29,18,24,1753630,3449650,-2010270,33119868,19986,2548,2365656
9498,9833423817,48,22,48,18,24,1753630,3448071,-2007803,33156212,19986,2547,2375984
282,7012333111,26,34,28,18,24,1753630,3446956,-2005946,33187894,19986,2546,2386328
5458,9668099333,46,0,23,18,24,1753630,3445336,-2008502,33216011,19986,2545,2396703
7649,9820710694,5,37,44,18,24,1753630,3444126,-2009994,33243515,19986,2544,2407047
8860,9170519197,38,38,36,18,24,1753630,3442691,-2008021,33281546,19986,2542,2417453
9713,7985127571,7,13,9,18,24,1753630,3441413,-2007339,33318386,19986,2541,2427719
913,9840174051,2,3,3,18,24,1753630,3439860,-2007205,33346675,19986,2540,2438015
6999,7471581037,28,41,29,18,24,1753630,3438548,-2007405,33385377,19986,2538,2448359
8097,7464868625,44,44,37,18,24,1753630,3437291,-2008370,33406710,19986,2537,2458672
3076,7808730259,48,47,12,18,24,1753630,3435713,-2007159,33445962,19986,2536,2469078
8032,8280171069,19,43,42,18,24,1753630,3434218,-2008990,33484956,19986,2534,2479390
9712,7178585657,33,19,21,18,24,1753630,3432751,-2008960,33536032,19986,2532,2489719
1695,7950031872,13,9,13,18,24,1753630,3431232,-2007013,33548146,19986,2531,2499984
3760,8544995839,49,32,32,18,24,1753630,3429731,-2007094,33594617,19986,2530,2510406
